id_cliente,Churn,cliente.genero,cliente.idoso,cliente.parceiro,cliente.dependentes,cliente.tempo_servico,telefone.servico_telefone,telefone.varias_linhas,internet.servico_internet,internet.seguranca_online,internet.backup_online,internet.protecao_dispositivo,internet.suporte_tecnico,internet.tv_streaming,internet.filmes_streaming,conta.contrato,conta.faturamente_eletronico,conta.metodo_pagamento,conta.cobranca.mensal,conta.cobranca.Total 
2682-KEVRP,nao,feminino,1,nao,nao,22.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,cheque pelo correio,20.05,417.0
2683-BPJSO,sim,masculino,0,sim,nao,29.0,sim,sim,fibra otica,sim,sim,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,84.45,2467.1
2683-JXWQQ,nao,masculino,0,sim,sim,61.0,nao,sem servico de telefone,DSL,sim,nao,sim,nao,nao,nao,mes a mes,nao,transferencia bancaria (automatica),33.6,2117.2
2684-EIWEO,sim,feminino,1,nao,nao,30.0,sim,sim,fibra otica,sim,sim,sim,nao,nao,nao,mes a mes,nao,cartao de credito (automatico),91.7,2758.15
2685-SREOM,sim,feminino,0,sim,sim,25.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,sim,mes a mes,sim,cheque eletronico,89.1,2368.4
2688-BHGOG,nao,masculino,1,nao,nao,9.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,79.55,718.55
2690-DVRVK,nao,masculino,0,sim,sim,5.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque eletronico,20.55,99.45
2691-NZETQ,sim,masculino,0,nao,nao,9.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,85.35,758.6
2692-AQCPF,nao,feminino,0,sim,nao,65.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,um ano,sim,cartao de credito (automatico),108.05,7118.9
2692-BUCFV,nao,masculino,1,nao,nao,29.0,sim,nao,fibra otica,nao,sim,sim,nao,sim,sim,mes a mes,sim,transferencia bancaria (automatica),101.45,2948.6
2692-PFYTJ,nao,feminino,0,nao,nao,1.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,25.75,25.75
2694-CIumO,nao,feminino,0,nao,nao,12.0,sim,sim,fibra otica,nao,nao,nao,sim,nao,nao,mes a mes,sim,cartao de credito (automatico),79.55,958.25
2696-ECXKC,nao,feminino,0,sim,sim,55.0,sim,sim,fibra otica,sim,nao,nao,nao,sim,sim,um ano,nao,cheque pelo correio,100.9,5448.6
2696-NARTR,sim,masculino,0,nao,nao,11.0,sim,nao,fibra otica,nao,nao,nao,sim,nao,nao,mes a mes,sim,cheque eletronico,73.85,926.25
2696-RZVZW,nao,masculino,0,sim,nao,68.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),25.05,1629.2
2697-NQBPF,nao,masculino,0,nao,nao,34.0,sim,sim,fibra otica,nao,sim,nao,sim,sim,sim,mes a mes,sim,cheque eletronico,105.35,3540.65
2700-LUEVA,nao,masculino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cartao de credito (automatico),20.75,20.75
2703-AMTUL,nao,masculino,0,sim,sim,36.0,sim,nao,DSL,sim,sim,nao,nao,nao,nao,um ano,nao,cheque pelo correio,53.65,1939.35
2706-QZIHY,nao,feminino,0,sim,nao,15.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,25.2,387.9
2709-UQGNP,nao,masculino,0,nao,nao,10.0,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mes a mes,sim,cheque pelo correio,51.65,524.5
2710-WYVXG,nao,feminino,0,nao,nao,3.0,sim,nao,DSL,sim,sim,nao,sim,nao,sim,dois anos,nao,cheque pelo correio,71.1,213.35
2712-SYWAY,nao,feminino,0,nao,nao,1.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque eletronico,25.7,25.7
2716-GFZOR,nao,masculino,0,sim,nao,43.0,sim,nao,fibra otica,sim,sim,sim,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),86.1,3551.65
2717-HVIZY,nao,feminino,0,nao,sim,8.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.05,163.6
2718-GAXQD,sim,feminino,1,sim,sim,4.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,46.0,181.6
2718-YSKCS,nao,masculino,0,sim,sim,71.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,transferencia bancaria (automatica),19.6,1387.45
2719-BDAQO,sim,masculino,0,nao,nao,17.0,sim,nao,fibra otica,sim,nao,nao,nao,sim,sim,mes a mes,nao,cheque eletronico,93.85,1625.65
2720-FVBQP,nao,feminino,0,sim,sim,6.0,sim,sim,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),48.95,273.25
2720-WGKHP,sim,masculino,1,nao,nao,2.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,94.0,181.7
2722-JMONI,sim,feminino,1,sim,nao,1.0,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,49.55,49.55
2722-VOJQL,sim,masculino,0,nao,nao,64.0,sim,sim,fibra otica,nao,sim,nao,sim,sim,sim,um ano,sim,cartao de credito (automatico),105.65,6903.1
2724-FJDYW,nao,masculino,0,nao,sim,39.0,nao,sem servico de telefone,DSL,nao,nao,sim,sim,sim,sim,um ano,nao,transferencia bancaria (automatica),54.85,2191.7
2725-IWWBA,nao,masculino,0,sim,sim,46.0,sim,nao,DSL,sim,nao,sim,sim,nao,nao,um ano,nao,cheque pelo correio,56.9,2560.1
2725-KXXWT,sim,masculino,0,sim,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,90.75,90.75
2725-TTRIQ,nao,feminino,0,sim,sim,72.0,sim,sim,DSL,sim,nao,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),84.2,5986.55
2729-VNVAP,nao,feminino,0,sim,sim,33.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),19.8,641.35
2731-GJRDG,nao,feminino,0,nao,nao,32.0,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,um ano,sim,transferencia bancaria (automatica),109.55,3608.0
2732-ISEZX,nao,feminino,0,nao,nao,5.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,20.5,104.3
2737-WFVYW,sim,feminino,0,nao,nao,2.0,nao,sem servico de telefone,DSL,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,45.25,85.5
2737-YNGYW,sim,feminino,0,nao,nao,2.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,nao,cheque eletronico,80.55,184.1
2739-CACDQ,nao,feminino,1,nao,nao,17.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),82.65,1470.05
2739-CCZMB,nao,masculino,0,nao,sim,5.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cartao de credito (automatico),20.35,122.0
2740-JFBOK,nao,masculino,0,nao,nao,10.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque eletronico,24.0,226.55
2740-TVLFN,nao,masculino,0,nao,nao,1.0,sim,sim,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,50.15,50.15
2746-DIJLO,nao,feminino,0,nao,nao,41.0,sim,sim,DSL,nao,sim,nao,nao,nao,nao,um ano,sim,cartao de credito (automatico),56.3,2364.0
2748-MYRVK,sim,feminino,0,nao,nao,63.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,sim,um ano,nao,transferencia bancaria (automatica),99.9,6137.0
2749-CTKAJ,nao,masculino,0,sim,sim,22.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,20.15,419.9
2750-BJLSB,nao,feminino,0,nao,nao,47.0,sim,nao,fibra otica,sim,nao,sim,sim,sim,sim,um ano,sim,cheque eletronico,103.7,4730.6
2753-JMMCV,nao,masculino,0,nao,nao,65.0,sim,sim,DSL,nao,sim,sim,sim,nao,sim,dois anos,sim,cartao de credito (automatico),74.2,4805.65
2754-SDJRD,nao,feminino,1,nao,nao,8.0,sim,sim,fibra otica,nao,nao,nao,sim,sim,sim,mes a mes,sim,cartao de credito (automatico),100.15,908.55
2754-VDLTR,sim,masculino,0,nao,sim,10.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,nao,cheque eletronico,95.2,930.4
2754-XBHTB,sim,feminino,0,nao,nao,9.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,transferencia bancaria (automatica),77.65,714.15
2758-RNWXS,nao,masculino,0,nao,nao,35.0,sim,nao,fibra otica,sim,nao,nao,sim,nao,sim,um ano,sim,cheque eletronico,89.2,3251.3
2761-OCIAX,sim,masculino,1,nao,nao,2.0,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,74.7,165.4
2761-XECQW,nao,masculino,1,sim,nao,8.0,nao,sem servico de telefone,DSL,nao,sim,sim,nao,nao,sim,mes a mes,sim,cheque pelo correio,43.35,371.4
2770-NSVDG,nao,masculino,0,sim,nao,24.0,nao,sem servico de telefone,DSL,nao,nao,sim,nao,nao,nao,mes a mes,nao,cheque eletronico,29.1,688.0
2773-MADBQ,nao,feminino,0,nao,nao,36.0,nao,sem servico de telefone,DSL,sim,sim,sim,sim,nao,sim,dois anos,sim,cheque pelo correio,53.1,1901.25
2773-OVBPK,nao,masculino,0,sim,nao,67.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),111.3,7567.2
2774-LVQUS,sim,feminino,1,sim,nao,15.0,sim,sim,fibra otica,nao,nao,sim,sim,nao,nao,mes a mes,sim,cheque eletronico,83.05,1258.3
2775-SEFEE,nao,masculino,0,nao,sim,24.0,sim,sim,DSL,sim,sim,nao,sim,nao,nao,dois anos,sim,transferencia bancaria (automatica),61.9,1485.6
2777-PHDEI,sim,feminino,0,nao,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,nao,cheque eletronico,78.05,78.05
2778-OCLGR,sim,masculino,1,sim,nao,24.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,nao,sim,mes a mes,nao,transferencia bancaria (automatica),39.1,971.3
2782-JEEBU,nao,masculino,0,nao,nao,21.0,nao,sem servico de telefone,DSL,nao,sim,nao,sim,nao,nao,mes a mes,sim,cheque pelo correio,36.0,780.15
2782-LFZVW,nao,feminino,0,nao,nao,11.0,sim,sim,DSL,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque pelo correio,58.95,601.6
2786-GCDPI,nao,feminino,1,nao,nao,50.0,sim,sim,fibra otica,nao,nao,sim,sim,sim,sim,mes a mes,sim,cheque eletronico,104.95,5222.35
2788-CJQAQ,nao,masculino,0,nao,nao,13.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,19.45,270.2
2789-CZANW,nao,feminino,0,sim,sim,64.0,sim,sim,fibra otica,sim,sim,nao,sim,sim,sim,dois anos,nao,transferencia bancaria (automatica),110.3,6997.3
2789-HQBOU,nao,masculino,0,nao,nao,3.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,80.35,253.8
2790-XUYMV,nao,masculino,0,nao,sim,71.0,sim,sim,fibra otica,sim,sim,nao,nao,nao,nao,um ano,sim,cartao de credito (automatico),85.45,6028.95
2791-SFVEW,nao,feminino,0,nao,nao,9.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,transferencia bancaria (automatica),20.15,238.15
2792-LSHWX,nao,feminino,0,nao,nao,1.0,sim,nao,fibra otica,sim,sim,nao,sim,nao,nao,mes a mes,sim,cheque pelo correio,83.4,83.4
2792-VPPET,nao,masculino,0,nao,nao,3.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque eletronico,20.5,76.95
2794-XIMMO,sim,masculino,0,sim,nao,53.0,nao,sem servico de telefone,DSL,nao,sim,sim,sim,sim,sim,um ano,sim,cheque eletronico,60.45,3184.25
2796-NNUFI,nao,feminino,0,sim,sim,46.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cheque pelo correio,19.95,927.1
2796-UUZZO,nao,masculino,0,sim,sim,63.0,sim,nao,fibra otica,nao,sim,sim,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),80.3,4896.35
2798-NYLMZ,nao,masculino,0,sim,nao,71.0,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),108.55,7616.0
2799-ARNLO,nao,feminino,1,sim,nao,5.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,69.35,341.6
2799-TSLAG,nao,feminino,0,sim,sim,65.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,transferencia bancaria (automatica),25.3,1748.55
2800-QQUSO,nao,masculino,0,nao,nao,42.0,sim,sim,fibra otica,nao,nao,nao,sim,sim,sim,mes a mes,sim,cheque eletronico,100.3,4222.95
2800-VEQXM,nao,feminino,0,nao,nao,3.0,sim,nao,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,sim,cheque pelo correio,74.75,238.1
2801-NISEI,nao,masculino,0,nao,nao,24.0,sim,nao,DSL,sim,nao,nao,sim,nao,nao,mes a mes,nao,cheque eletronico,54.95,1348.5
2804-ETQDK,nao,masculino,0,nao,sim,66.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.55,1357.1
2805-AUFQN,nao,feminino,0,nao,nao,25.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),19.8,475.2
2805-EDJPQ,nao,feminino,0,sim,sim,56.0,sim,sim,fibra otica,nao,sim,sim,sim,nao,sim,um ano,sim,cartao de credito (automatico),99.75,5608.4
2806-MLNTI,nao,masculino,1,sim,nao,52.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,um ano,sim,transferencia bancaria (automatica),105.1,5376.4
2808-CHTDM,nao,feminino,0,sim,sim,23.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,25.1,611.45
2809-ILCYT,nao,feminino,0,sim,nao,25.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,cheque pelo correio,26.8,733.55
2809-ZMYOQ,nao,feminino,0,nao,nao,32.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,101.35,3334.9
2810-FTLEM,sim,feminino,0,nao,nao,16.0,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,50.15,762.25
2811-POVEX,nao,feminino,1,sim,sim,23.0,sim,nao,fibra otica,nao,sim,sim,nao,nao,sim,mes a mes,sim,transferencia bancaria (automatica),88.45,2130.55
2812-ENYMO,nao,masculino,0,nao,nao,26.0,nao,sem servico de telefone,DSL,sim,nao,nao,sim,sim,sim,um ano,nao,cartao de credito (automatico),54.55,1362.85
2812-REYAT,nao,feminino,0,sim,nao,49.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,transferencia bancaria (automatica),20.05,923.1
2812-SFXMJ,nao,masculino,0,nao,sim,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.05,20.05
2815-CPTUL,sim,masculino,1,nao,nao,5.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque pelo correio,70.25,331.9
2817-LVCPP,nao,feminino,0,nao,nao,50.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),19.4,1023.95
2817-NTQDO,sim,masculino,0,nao,nao,13.0,nao,sem servico de telefone,DSL,sim,nao,nao,sim,sim,nao,mes a mes,sim,cartao de credito (automatico),45.55,597.0
2819-GWENI,nao,feminino,0,sim,sim,28.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,19.9,543.0
2821-WARNZ,nao,feminino,0,nao,sim,49.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),19.45,921.3
2823-LKABH,nao,feminino,0,nao,nao,18.0,sim,sim,fibra otica,nao,nao,sim,sim,nao,sim,mes a mes,sim,transferencia bancaria (automatica),95.05,1679.4
2824-DXNKN,nao,feminino,0,sim,sim,72.0,sim,sim,DSL,sim,nao,sim,nao,sim,nao,dois anos,sim,transferencia bancaria (automatica),71.45,5025.85
2824-MYYBN,nao,feminino,0,sim,sim,37.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,95.25,3314.15
2826-DXLQO,nao,masculino,1,sim,nao,7.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,nao,nao,mes a mes,nao,transferencia bancaria (automatica),29.8,220.45
2826-UWHIS,nao,masculino,0,sim,nao,45.0,sim,sim,fibra otica,nao,sim,nao,nao,nao,nao,mes a mes,nao,transferencia bancaria (automatica),81.4,3775.85
2828-SLQPF,nao,masculino,0,nao,nao,19.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,transferencia bancaria (automatica),45.0,865.85
2829-HYVZP,nao,masculino,0,nao,nao,29.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,cheque pelo correio,19.8,572.2
2830-LEWOA,nao,masculino,0,sim,sim,1080.0,sim,nao,fibra otica,nao,sim,sim,sim,sim,sim,um ano,nao,cartao de credito (automatico),103.9,112212.0
2831-EBWRN,nao,masculino,0,nao,nao,1000.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,45.9,45900.0
2832-KJCRD,nao,feminino,0,nao,nao,38.0,sim,sim,fibra otica,nao,nao,sim,sim,sim,sim,mes a mes,sim,cheque eletronico,103.65,3988.5
2832-SCUCO,nao,feminino,0,nao,nao,2.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque eletronico,19.9,57.4
2833-SLKDQ,sim,masculino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,45.05,45.05
2834-JKOOW,nao,feminino,0,nao,nao,15.0,nao,sem servico de telefone,DSL,sim,sim,sim,sim,nao,nao,um ano,nao,cheque pelo correio,45.9,693.45
2834-JRTUA,sim,masculino,0,nao,nao,71.0,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,dois anos,sim,cheque eletronico,108.05,7532.15
2834-SPCJV,sim,masculino,0,sim,nao,950.0,sim,nao,fibra otica,sim,nao,nao,nao,sim,nao,mes a mes,nao,cheque eletronico,84.1,79895.0
2839-RFSQE,sim,feminino,0,nao,nao,2.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.65,38.7
2840-XANRC,sim,masculino,1,sim,nao,24.0,sim,nao,fibra otica,nao,nao,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,93.15,2231.05
2842-BCQGE,nao,masculino,0,nao,nao,43.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),75.35,3161.4
2842-JTCCU,sim,masculino,0,nao,nao,254.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,transferencia bancaria (automatica),46.05,80.35
2843-CQMEG,nao,masculino,0,nao,nao,24.0,sim,nao,DSL,nao,sim,nao,nao,nao,nao,mes a mes,sim,cheque pelo correio,49.7,1218.25
2845-AFFTX,sim,masculino,1,sim,nao,321.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,99.8,4259.3
2845-HSJCY,sim,feminino,0,sim,sim,14.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,sim,mes a mes,sim,cheque eletronico,87.25,1258.6
2845-KDHVX,nao,feminino,0,sim,nao,64.0,sim,nao,DSL,nao,sim,sim,sim,nao,sim,dois anos,sim,cheque pelo correio,68.3,4378.8
2848-YXSMW,nao,masculino,0,sim,sim,72.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),19.4,1363.25
2851-MMUTZ,nao,feminino,0,nao,nao,27.0,sim,nao,DSL,nao,sim,nao,sim,nao,nao,mes a mes,sim,cheque pelo correio,56.15,1439.35
2851-STERV,nao,masculino,1,nao,nao,650.0,sim,nao,DSL,nao,nao,sim,sim,sim,sim,um ano,sim,cheque eletronico,73.0,47450.0
2853-CWQFQ,nao,masculino,0,nao,sim,1.0,sim,nao,DSL,nao,nao,nao,sim,nao,sim,mes a mes,sim,cheque pelo correio,59.55,59.55
2856-HYAPG,sim,feminino,0,nao,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,68.65,68.65
2856-NNASM,sim,masculino,1,nao,nao,721.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque pelo correio,89.55,3856.75
2858-EIMXH,nao,feminino,1,sim,nao,53.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,um ano,sim,cartao de credito (automatico),95.85,5016.25
2858-MOFSQ,sim,feminino,0,nao,sim,17.0,sim,sim,DSL,nao,nao,sim,nao,nao,nao,um ano,sim,cheque pelo correio,55.85,937.5
2860-RANUS,sim,feminino,1,nao,nao,20.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cartao de credito (automatico),85.8,1727.5
